symbol,close,sma50,sma200,sma50/sma200,upper_bband,lower_bband,bollinger,macd,ema9,macd-ema9
MMM,187.190002,178.40080014,174.935100405,1.01981134562,187.142839216,170.989159884,1.00583926219,2.25574519029,1.29312965466,0.962615535624
ABT,45.400002,40.9484002,40.82435005,1.00303863135,45.7436698353,40.3343304647,0.872935376486,1.1789379679,0.99555459548,0.183383372417
ABBV,61.939999,61.6884002,62.36260005,0.989189035584,62.0725096144,59.8884903856,0.878654351907,0.0555317229294,-0.109428329912,0.164960052842
ACN,122.480003,117.85480008,116.506350055,1.01157404746,123.825222492,111.023776808,0.789833191453,1.5188191587,0.758790122187,0.76002903651
ATVI,45.080002,39.57140034,40.394600075,0.979621045054,48.2720272508,36.6049730492,0.452813847328,1.78775870528,1.57770639687,0.210052308415
AYI,219.550003,220.72239988,246.54440017,0.895264300174,223.401380295,200.304620905,0.666500634993,0.491544915802,-1.53570798741,2.02725290321
ADBE,118.830002,110.67100004,103.734399825,1.06686885186,121.11375092,111.39524858,0.530020400236,2.543576499,2.51713889763,0.0264376013674
AAP,157.720001,167.88739926,158.75484977,1.0575261134,166.67744592,158.04655298,-1.07567049728,-2.09969372807,-1.85303925982,-0.246654468255
AES,11.75,11.6132,11.8542,0.97966965295,11.8227409401,11.1332590599,0.788998254487,0.0362000833145,-0.000297646314962,0.0364977296294
AET,129.729996,123.3171995,118.83949964,1.03767854858,131.041004111,114.622994289,0.840296342187,1.76032358443,0.843756684928,0.916566899507
AMG,169.259995,152.35100008,148.964850155,1.02273120083,178.116689421,144.350310479,0.47541343204,5.84409965704,5.35961228323,0.484487373815
AFL,71.720001,69.93180022,70.891449985,0.986463109935,72.5813287597,67.5966717403,0.654408415136,0.463396304754,0.247912043417,0.215484261337
A,51.470001,48.20099984,46.34574988,1.04003063851,52.3760140522,47.6069858478,0.620042904593,0.988532455609,0.923487605535,0.0650448500735
APD,140.360001,144.09059908,144.23394764,0.999006138552,145.316244086,136.218755114,-0.0895848516536,-0.811323089989,-1.00111247834,0.189789388347
AKAM,62.700001,67.30139998,59.158949935,1.13763682509,71.8250893161,59.9709097839,-0.53955628752,-1.4852941772,-1.10592507906,-0.379369098145
ALK,95.889999,92.65940044,74.56100002,1.24273280153,98.8405985466,92.9354008534,0.000677132283756,1.31260538959,1.57337948268,-0.260774093089
ALB,92.410004,91.84820052,84.31385042,1.08936076413,95.8095722871,91.1314296129,-0.45338375669,0.151754998662,0.450414282993,-0.298659284331
AA,34.32,33.70439974,nan,nan,39.0726856288,35.0233133712,-1.34736908662,0.590794751622,1.12417602414,-0.533381272517
ALXN,130.440002,128.28000042,128.63105008,0.997270879311,132.459559731,125.475442269,0.421671315808,0.126750675049,-0.0651229329867,0.191873608035
ALLE,73.949997,67.09320008,68.117349985,0.984964918553,76.2353221003,62.9206760997,0.656720111044,2.11881274441,1.6340960938,0.484716650606
AGN,247.029999,218.84340088,227.607349905,0.96149531626,263.103012513,209.312987887,0.402379395625,8.89129138441,8.92613397141,-0.0348425870017
ADS,242.419998,231.13840058,217.12560043,1.0645377612,240.854005268,218.557994232,1.1404729061,2.44700987862,0.715581614489,1.73142826413
LNT,39.110001,37.6412002,39.424249965,0.954772766341,38.9197252349,36.5982758651,1.16392842126,0.311752277454,0.179180050039,0.132572227415
ALL,80.550003,75.77400054,70.43425007,1.0758118453,82.3931802697,74.2938208303,0.54485850801,1.61241756999,1.50299642145,0.109421148535
GOOGL,851.0,825.8950061,785.92515137,1.05085707546,860.399769197,809.796232903,0.628493584228,6.77194639747,5.26857320238,1.5033731951
GOOG,831.330017,805.34059814,765.85674927,1.05155513601,840.362732089,789.122765811,0.647434776217,7.37456228979,5.72600407767,1.64855821213
MO,74.459999,69.66460014,66.322949975,1.0503845225,74.0716853511,70.2003131489,1.20060775796,1.18940454978,1.11423197542,0.075172574357
AMZN,852.190002,804.11380492,771.105150435,1.04280694334,862.216486895,804.685527105,0.65144037465,12.8155393818,11.4536192133,1.3619201685
AEE,54.07,52.36800014,50.596750065,1.03500719063,54.1568211656,51.4461793344,0.935940510782,0.465053827505,0.347901979643,0.117151847862
AAL,46.099998,47.0377999,39.13854994,1.20182786465,48.893884817,43.192115183,0.0199930911482,-0.0158351206829,-0.101287172593,0.0854520519097
AEP,66.010002,63.2461998,64.550549765,0.979793356219,65.4285134366,62.2654864634,1.36767853601,0.553618401011,0.367142592952,0.18647580806
AXP,80.050003,76.63240062,68.04515015,1.12619930224,80.8117354738,75.7652663262,0.698112699578,1.04842273248,0.958324462395,0.0900982700895
AIG,64.019997,65.47939988,60.029600015,1.09078521036,67.3025973163,61.6214024837,-0.15560209182,-0.552066707834,-0.440903794887,-0.111162912947
AMT,112.199997,105.67659942,109.658850135,0.963685095092,111.727983183,100.433017017,1.08357950087,1.55805751143,0.762658673465,0.795398837961
AWK,75.57,72.6000001,75.03950008,0.967490455328,75.0917071406,71.0712924594,1.23793210271,0.645121410697,0.363110649664,0.282010761033
