symbol,close,sma50,sma200,sma50/sma200,upper_bband,lower_bband,bollinger,macd,ema9,macd-ema9
MMM,189.089996,180.0796002,175.73475037,1.02472390817,193.223207791,175.277791709,0.539357374374,3.09857468405,2.71640558516,0.382169098892
ABT,45.0,42.02080024,41.12545008,1.02177119419,46.6969679079,42.1660326921,0.250941438321,0.983601705037,1.08892974297,-0.105328037935
ABBV,63.689999,61.82920014,62.409800035,0.99069697556,63.947321519,59.703678681,0.878725647344,0.567981885082,0.312912558697,0.255069326384
ACN,124.139999,117.90079978,116.793949995,1.00947694453,126.710615253,115.424384147,0.544468613341,1.89104009088,1.69045139079,0.200588700095
ATVI,48.060001,41.13300018,40.742750075,1.00957839381,50.1553533836,40.0306468164,0.586091237372,1.84604021787,1.74403567125,0.102004546619
AYI,205.410004,215.81440002,245.03890037,0.880735261602,224.35738944,203.46461216,-0.81377374446,-1.7705105463,-0.795683683658,-0.974826862643
ADBE,119.980003,112.96119992,104.66719986,1.07924163512,121.62594806,115.54605194,0.45856145311,1.94949874976,2.17465678068,-0.225158030918
AAP,151.990005,165.13419948,159.10964988,1.03786413712,166.803722304,152.102277496,-1.01527366834,-3.05520294851,-2.5777638037,-0.477439144816
AES,11.33,11.5436,11.87005,0.972498009697,11.8981426539,11.2058573461,-0.641354070363,-0.0157695598099,0.00126622057131,-0.0170357803812
AET,130.589996,123.9587994,119.614899615,1.03631570815,134.345158286,119.668840014,0.488269167176,2.23470912831,1.92990429869,0.304804829621
AMG,166.559998,154.96279974,149.1014502,1.03931115044,172.799686011,162.168311889,-0.173825309761,3.60474280966,4.52547076868,-0.920727959025
AFL,71.949997,70.34540004,71.025749985,0.990421080451,73.3814876724,69.2255135276,0.311116661215,0.644510562176,0.594364890973,0.0501456712037
A,51.209999,49.07579992,46.6783499,1.0513610705,52.4589606032,49.7530394968,0.0768676882363,0.73227701521,0.862824401767,-0.130547386557
APD,139.639999,142.83879976,144.14244776,0.990955835562,143.226771101,137.778230599,-0.316599224885,-0.693154175211,-0.708276524069,0.0151223488584
AKAM,63.299999,66.69619994,59.64364991,1.11824477611,67.3361010745,60.0308986255,-0.104993900627,-1.04972045639,-1.19335481837,0.143634361977
ALK,95.120003,94.02180018,75.79920002,1.24040623325,99.7197365806,94.4142629194,-0.733957747903,0.884110004449,1.24573082687,-0.36162082242
ALB,103.790001,93.5330005,85.328000425,1.09615835405,105.602175152,86.368826348,0.81155916523,2.78652653913,1.71908630072,1.06744023841
AA,35.799999,34.62039966,nan,nan,39.4056405037,33.9183587963,-0.314181299941,0.208718331497,0.378616429795,-0.169898098298
ALXN,129.179993,130.96040048,128.283849985,1.02086428257,135.376864098,125.319137202,-0.232260760728,0.787458637105,0.669725873483,0.117732763622
ALLE,72.860001,68.42439954,68.392849945,1.00046129961,76.4800519075,68.4229463925,0.101401638401,1.53907363798,1.74914302751,-0.210069389522
AGN,239.600006,227.13340118,228.399649865,0.994455995507,252.419520009,237.534482491,-0.72246982833,4.72605933774,6.61054623963,-1.8844869019
ADS,245.050003,233.37420044,218.69890038,1.06710276108,253.386377644,220.989621856,0.485357441423,4.39298802207,3.67837497399,0.714613048085
LNT,39.279999,37.93740032,38.08139997,0.996218635604,39.9381316252,37.1508692748,0.527756958297,0.466922609992,0.418291317478,0.0486312925134
ALL,81.459999,77.05820036,71.006300095,1.08523046908,83.1781084479,77.8178929521,0.358940158567,1.44335743122,1.56283668513,-0.119479253903
GOOGL,851.150024,831.6948035,790.855651255,1.05163919886,860.105598556,827.613401844,0.44875536514,5.85496514934,6.1418517193,-0.286886569964
GOOG,831.909973,810.93060054,770.57419983,1.05237185558,841.162737506,806.737262394,0.462446663352,6.13707085576,6.44460100296,-0.307530147207
MO,76.099998,71.019,66.766549935,1.06369132551,76.7177437357,70.8072545643,0.790966291366,1.43387628057,1.34213072702,0.0917455535506
AMZN,846.02002,817.18480466,776.79200041,1.0519995111,866.426267166,816.925740734,0.17551393341,8.73524011143,10.3302467189,-1.59500660747
AEE,54.82,52.8750002,50.875000045,1.03931204232,55.6145481701,52.0004516299,0.560306061961,0.691455713373,0.614417466297,0.077038247076
AAL,44.84,46.6815999,39.68729994,1.17623521808,47.8490613901,44.7859388099,-0.964701908813,-0.202066304806,-0.0806793685427,-0.121386936264
AEP,66.239998,63.89259972,64.617699715,0.988778616413,67.9083934563,62.2806065437,0.407086486325,0.872404184928,0.806805052685,0.0655991322423
AXP,79.580002,77.52460046,68.69510016,1.12853173341,81.4058902604,77.6111109396,0.0376840885625,0.780797223231,0.939308424689,-0.158511201458
AIG,63.450001,65.10539964,60.347200015,1.07884706538,66.8274317455,61.3885678545,-0.241961855708,-0.335899945459,-0.377795282189,0.0418953367297
AMT,114.699997,106.9933992,110.005950045,0.972614655446,118.342751144,102.202247056,0.548619532031,2.62397569077,2.19854696995,0.425428720823
AWK,76.889999,73.27579996,75.16215007,0.974902925099,79.0788828451,70.9481158549,0.461579984337,1.31598621965,1.11403865702,0.201947562634
AMP,132.179993,120.11059992,105.12889989,1.14250791215,136.20310628,121.96689292,0.434805705949,3.79331139283,3.96487455482,-0.171563161992
ABC,88.480003,86.75260086,82.33700015,1.05362838945,92.9048647423,89.2961376577,-1.45231165369,1.07867148162,1.61245057293,-0.53377909131
AME,54.509998,51.89619988,48.49894995,1.07004790688,56.0299194089,52.2760805911,0.190204224173,0.835122992907,0.955141605144,-0.120018612237
AMGN,177.380005,161.97679998,159.832449735,1.01341623837,181.945308714,164.407692686,0.479370091496,5.01125633996,5.03735147113,-0.0260951311688
APH,70.269997,68.38059948,63.924900035,1.06970209484,71.236285701,67.642712799,0.46221282976,0.636631710957,0.587841307509,0.0487904034478
APC,63.16,68.6765995,61.02499982,1.12538467354,69.8433576348,62.4056402652,-0.797152890508,-1.48707653692,-1.20395939491,-0.283117142011
ADI,83.410004,76.52119992,66.455999785,1.15145660539,86.3437713175,75.5432288825,0.456737041654,2.16735066242,2.15920259903,0.00814806338201
ANTM,166.009995,154.83360074,136.87194982,1.13122959776,168.224145368,158.825857432,0.528818358583,3.17904943014,3.46846343338,-0.289414003242
AON,115.540001,114.04379974,111.125049895,1.02626545363,117.776868063,114.233131837,-0.262434289942,0.63562090043,0.80530684084,-0.16968594041
APA,51.279999,59.2457996,58.286849885,1.0164522481,58.6103525928,50.4256467072,-0.79123201132,-2.17549338191,-2.10018493317,-0.0753084487329
AIV,45.43,44.93839986,43.892149915,1.02383683522,46.5330206529,44.5159785471,-0.0937011673976,0.269987366957,0.350817747188,-0.0808303802318
AAPL,139.520004,126.57479952,111.82204993,1.13193059508,141.450406329,130.680591871,0.641516139989,3.77336376206,3.97056553096,-0.197201768897
AMAT,36.970001,34.55720006,29.61639998,1.16682649084,37.3041796529,34.8098202471,0.732052524478,0.670873607225,0.667795152879,0.00307845434656
ADM,44.459999,44.73520004,43.72835007,1.0230251077,46.5861847002,42.8888147998,-0.150107107197,0.212465732699,0.221356486011,-0.00889075331245
AJG,56.32,54.19220014,50.485199935,1.07342746408,58.1160618357,54.0799385643,0.110006451772,0.795933030741,0.91324393242,-0.117310901679
AIZ,99.599998,96.13939986,89.138199915,1.0785432054,102.904034774,91.258964926,0.432543244976,1.24083657389,1.06594100653,0.174895567365
T,41.880001,41.67300012,40.66420008,1.02480806306,42.5009136124,40.6460866876,0.330489972827,0.175080435344,0.142504680489,0.0325757548546
ADSK,82.07,81.88620056,69.814950155,1.17290351677,89.2195407736,81.5864597264,-0.873304037878,0.79865571281,1.44931608414,-0.650660371328
ADP,104.269997,101.52619986,93.404449755,1.08695249666,106.488572236,95.2604276637,0.604818904505,1.24264313447,0.709879650433,0.532763484037
AN,45.259998,49.37659996,48.248099985,1.02338952156,48.7376179828,45.2173819172,-0.975787940333,-1.09461522337,-0.960120725156,-0.134494498212
AZO,712.719971,753.87419436,766.51424865,0.983509694292,750.813321977,717.869661423,-1.31263619991,-6.77684889086,-6.15326584993,-0.623583040928
AVGO,219.25,197.39160062,174.62865011,1.13035060682,220.574861832,201.454138968,0.861421365586,5.63713690742,5.58449518126,0.0526417261579
AVB,183.050003,177.50540038,175.207349875,1.01311617639,185.463768251,175.824233749,0.499194644619,1.95266651725,1.92433733322,0.0283291840382
AVY,80.400002,76.02900014,75.07970025,1.01264389558,82.0441168157,78.3518832843,0.109419920645,1.4161363106,1.59691466485,-0.180778354247
BHI,59.41,62.19560008,54.364050095,1.14405751542,62.0393300163,59.3576703837,-0.960972216134,-0.597281401997,-0.564493141456,-0.0327882605414
BLL,72.279999,75.00560028,75.774499895,0.989852791954,74.8645195508,72.2164803492,-0.95202589841,-0.53101962356,-0.51817743385,-0.0128421897102
BAC,25.209999,23.39640014,18.03305002,1.29741780309,26.1121882608,22.6048119392,0.485547498702,0.603056679541,0.560142688245,0.0429139912959
BCR,245.690002,235.8572009,225.286850445,1.04691951809,249.061656497,236.899344803,0.445556966198,3.24920728307,3.41224537414,-0.163038091066
BAX,51.040001,47.63419968,46.62199991,1.02171077543,51.7036318168,48.1483673832,0.62667709861,0.953200311243,0.978649928115,-0.0254496168724
BBT,47.93,47.07220026,40.85685008,1.15212504556,49.6887599431,45.9642403569,0.055577557107,0.497189444061,0.528229750628,-0.0310403065669
BDX,183.940002,175.39439996,172.868849865,1.01460963093,186.612106538,176.426893262,0.475297283301,2.57061941153,2.62884849639,-0.0582290848546
BBBY,39.009998,40.57240004,43.139949965,0.940483242862,42.0284097991,39.0125906009,-1.00171933441,-0.252674696735,-0.120383072865,-0.132291623871
BRK-B,175.300003,165.52459992,152.34269983,1.08652794065,178.598399893,160.475597607,0.635994826722,3.18131021576,2.59798414995,0.583326065813
BBY,44.549999,44.26359994,38.83509996,1.13978333996,46.6952062439,42.7577939561,-0.0896533495113,-0.0501245458454,0.0605327281087,-0.110657273954
BIIB,291.100006,284.0074005,287.58310036,0.987566376969,303.854851575,267.286154925,0.30241727251,3.69231238168,2.61012503121,1.08218735047
BLK,385.350006,383.04720162,367.004949965,1.04371126781,398.877932586,376.039071914,-0.184641106251,2.27330699678,2.72946326223,-0.456156265452
HRB,20.84,22.06439984,22.70884992,0.971621192519,21.4755822111,19.9624170889,0.159930133495,-0.343782656309,-0.482667419865,0.138884763556
BA,182.020004,165.86599982,143.65705005,1.15459700559,187.834061188,160.873937812,0.568692093363,5.15852113001,4.75599536769,0.40252576232
BWA,41.689999,40.93200008,36.05569993,1.13524353041,43.6174538799,40.2225463201,-0.135497709999,0.473934158377,0.557135993215,-0.0832018348386
BXP,135.660004,131.76139998,131.236050025,1.00400309179,141.353622424,130.887374976,-0.0879961423174,1.40776750499,1.93855726824,-0.530789763255
BSX,24.48,23.9339999,23.13379992,1.03459007957,25.65839113,24.43060877,-0.919543998057,0.186363257961,0.326395179512,-0.140031921551
BMY,56.330002,54.75739998,60.14024996,0.910495051424,58.9716575221,50.6953418779,0.361634902375,1.04250259412,0.770894921306,0.271607672814
BF-B,46.959999,46.19719986,62.53785016,0.738707834404,49.9309441755,45.8210551245,-0.44575444185,0.644640968371,0.78913026506,-0.144489296689
CHRW,78.940002,75.99360046,72.648900305,1.04603923997,81.9657487176,75.1852508824,0.107514878366,1.15446414715,1.26626918771,-0.111805040564
CA,31.969999,32.19000006,32.6342501,0.986387000203,32.9922557616,31.2197446384,-0.153455962249,0.143809666191,0.108840794503,0.0349688716873
COG,22.93,22.63360006,23.635299935,0.957618482619,24.5416746584,21.6353260416,-0.109071808577,-0.0227991058191,0.00429350209933,-0.0270926079184
CPB,59.09,61.3262002,59.53550018,1.03007785295,64.986810202,56.666190498,-0.417396879501,-0.734176560302,-0.575967590491,-0.158208969811
COF,92.82,89.60600048,76.981100085,1.16399999975,96.5812656265,86.8727361735,0.225162648016,1.43463473546,1.42638949187,0.00824524359185
CAH,81.209999,76.74780022,76.906400155,0.997937753754,84.0860867506,76.7629122494,0.214524315889,1.6459193374,1.75725803761,-0.111338700205
